localidad,cp,id_prov_mstr
HUCHISSON,5759.0,74
HUALTARAN,5719.0,74
HORNITO,5753.0,74
HIPOLITO YRIGOYEN,5703.0,74
HINOJOS,5753.0,74
HINOJITO,5701.0,74
GUZMAN,5773.0,74
GUASQUITA,5724.0,74
GUANACO PAMPA,5771.0,74
GUANACO,5759.0,74
GUALTARAN,5719.0,74
GRUTA DE INTIHUASI,5701.0,74
GORGONTA,5721.0,74
GLORIA A DIOS,6279.0,74
GIGANTE,5719.0,74
GENERAL URQUIZA,5763.0,74
GENERAL PEDERNERA,5738.0,74
FRISIA,6277.0,74
FRAGA,5736.0,74
FORTUNA DE SAN JUAN,5755.0,74
FORTUNA,6216.0,74
FORTIN SALTO,5721.0,74
FORTIN EL PATRIA,6279.0,74
FLORIDA,5715.0,74
FENOGLIO,5770.0,74
ESTACION ZANJITAS,5721.0,74
EL PUESTO,5755.0,74
ESTABLECIMIENTO LAS FLORES,5750.0,74
ENTRE RIOS,5711.0,74
EL SAUCE,5831.0,74
EL SAUCE,5770.0,74
EL SARCO,5731.0,74
EL SALVADOR,5771.0,74
EL SALTO,5753.0,74
EL SALTO,5703.0,74
EL SALADO DE AMAYA,5771.0,74
EL SALADO,5753.0,74
EL SALADO,5750.0,74
EL ROSARIO,5750.0,74
EL RODEO,6389.0,74
EL SEMBRADO,5713.0,74
EL RODEO,5771.0,74
EL RINCON,5881.0,74
EL RINCON,5755.0,74
EL RINCON,5707.0,74
EL RIECITO,5722.0,74
EL RETAMO,5711.0,74
EL RECUERDO,6279.0,74
EL RECUERDO,5883.0,74
EL RAMBLON,5719.0,74
EL QUINGUAL,6277.0,74
EL QUEBRACHO,5711.0,74
EL QUEBRACHO,5700.0,74
EL RIO,5711.0,74
EL SOCORRO,5721.0,74
EL SOCORRO,5770.0,74
EL TALA,5701.0,74
ENSENADA,5773.0,74
EMBALSE LA FLORIDA,5701.0,74
ELEODORO LOBOS,5722.0,74
EL ZAPALLAR,5711.0,74
EL ZAMPAL,5707.0,74
EL YACATAN,6279.0,74
EL VOLCAN,5701.0,74
EL VERANO,6277.0,74
EL VERANO,5707.0,74
EL VALLECITO,5773.0,74
EL VALLECITO,5750.0,74
EL VALLE,5753.0,74
EL VALLE,5719.0,74
EL VALLE,5701.0,74
EL TRAPICHE,5701.0,74
EL TOTORAL,5773.0,74
EL TOTORAL,5721.0,74
EL TORO MUERTO,6216.0,74
EL TORCIDO,5773.0,74
EL TEMBLEQUE,5715.0,74
EL TALITA,5831.0,74
EL TALITA,5753.0,74
EL TALITA,5751.0,74
EL TALITA,5701.0,74
EL TALA,5835.0,74
ESPINILLO,5703.0,74
HUEJEDA,5721.0,74
CRAMER,5733.0,74
CORTADERAS,5771.0,74
BALDE DE LEDESMA,5715.0,74
BALDE DE LA LINEA,5713.0,74
BALDE DE LA ISLA,5701.0,74
BALDE DE GUIÑAZU,5715.0,74
BALDE DE GUARDIA,5713.0,74
BALDE DE GARCIA,5715.0,74
BALDE DE ESCUDERO,5715.0,74
BALDE DE AZCURRA,5707.0,74
BALDE DE ARRIBA,5707.0,74
BALDE DE AMIRA,5703.0,74
BALDE AHUMADA,5713.0,74
BALDE DE MONTE,5715.0,74
