localidad,cp,id_prov_mstr
TORO LOCO,4124.0,90
VILLA MERCEDES,4187.0,90
VILLA MARCOS PAZ,4107.0,90
VESUBIO,4122.0,90
VALENZUELA,4149.0,90
VACAHUASI,4101.0,90
UTURUNO,4187.0,90
UTURUNGU,4113.0,90
URIZAR,4187.0,90
UCUCHACRA,4158.0,90
TUSQUITAS,4113.0,90
TUSCAL REDONDO,4186.0,90
TUSCAL,4155.0,90
TUSCA POZO,4113.0,90
VIADUCTO DEL TORO,4122.0,90
TUSCA PAMPA,4119.0,90
TUNA SOLA,4122.0,90
TRES SARGENTOS,4101.0,90
TRES POZOS,4178.0,90
TRES ALMACENES,4132.0,90
TRANQUITAS,4101.0,90
TRANCAS,4124.0,90
TOTORITAS,4141.0,90
TOTORILLA,4141.0,90
TOTORAL,4119.0,90
TOSTADO,4242.0,90
TORO YACO,4137.0,90
TUNALITO,4119.0,90
VILLA MARIA,4187.0,90
VICLOS,4178.0,90
VILCA POZO,4115.0,90
VILLA LA TUNA,4187.0,90
VILLA LA TRINIDAD,4151.0,90
VILLA LA SOLEDAD,4187.0,90
VILLA LA COLMENA,4103.0,90
VILLA GLORIA,4124.0,90
VILLA FIAD,4111.0,90
VILLA EL RETIRO,4187.0,90
VILLA EL BACHE,4187.0,90
VILLA DEVOTO,4146.0,90
VILLA DESIERTO DE LUZ,4187.0,90
VILLA DE LOS BRITOS,4101.0,90
VIELOS,4115.0,90
VILLA DE LEALES,4113.0,90
VILLA CLODOMIRO HILERET,4155.0,90
VILLA CAROLINA,4147.0,90
VILLA CARMELA,4105.0,90
VILLA BURRUYACU,4119.0,90
VILLA BRAVA,4142.0,90
VILLA BENJAMIN ARAOZ,4119.0,90
VILLA BELGRANO,4158.0,90
VILLA ANGELINA,4105.0,90
VILLA ALVEAR,4146.0,90
VILLA ALBERDI ESTACION,4158.0,90
VILLA ALBERDI,4158.0,90
VILLA COLMENA,4103.0,90
SAN PATRICIO,4119.0,90
SAN PABLO,4129.0,90
SAN NICOLAS,4111.0,90
RAMOS,4242.0,90
RAMADITAS,4242.0,90
RAFAELA POZO,4115.0,90
RACO,4105.0,90
QUISCA CHICA,4141.0,90
QUINTEROS 2,4144.0,90
QUINTEROS 1,4144.0,90
QUILMES,4141.0,90
QUILMES,4111.0,90
QUEBRADA DE LULES,4129.0,90
QUEBRACHITO,4242.0,90
RANCHILLOS,4178.0,90
PUNTA RIELES,4115.0,90
PUNTA DEL AGUA,4119.0,90
PUNTA DE RIELES,4115.0,90
PUMA POZO,4115.0,90
PUESTO VILLAGRA,4119.0,90
PUESTO VIEJO,4137.0,90
PUESTO VARELA,4124.0,90
PUESTO NUEVO,4163.0,90
PUESTO LOS ROBLES,4162.0,90
PUESTO LOS ROBLES,4142.0,90
PUESTO LOS PEREZ,4242.0,90
PUESTO LOS GALVEZ,4176.0,90
PUNTA DEL MONTE,4129.0,90
PUESTO LOS BARRAZA,4176.0,90
RANCHILLOS VIEJOS,4178.0,90
REARTE,4124.0,90
RODEO,4122.0,90
RIO VIPOS,4122.0,90
RIO SECO KILOMETRO 1207,4174.0,90
RIO SECO,4145.0,90
RIO LULES,4166.0,90
RIO LORO,4101.0,90
RIO HONDITO,4176.0,90
RIO DEL NIO,4119.0,90
RIO COLORADO,4166.0,90
RIO CHICO,4153.0,90
RIO BLANCO,4137.0,90
RANCHO DE CASCADA,4142.0,90
RINCON HUASA,4152.0,90
RINCON DE QUILMES,4141.0,90
RINCON DE LAS TACANAS,4178.0,90
RINCON DE BALDERRAMA,4166.0,90
RINCON,4103.0,90
RIEGASTA,4174.0,90
RIARTE,4126.0,90
RETIRO,4162.0,90
RETIRO,4111.0,90
RESCATE,4174.0,90
REQUELME,4119.0,90
REARTE,4137.0,90
RINCON GRANDE,4142.0,90
RODEO DEL ALGARROBO,4122.0,90
PUESTO LOS AVILAS,4242.0,90
PUESTO GRANDE,4122.0,90
PUEBLO VIEJO,4142.0,90
PUEBLO OBRERO,4103.0,90
PUEBLO NUEVO,4164.0,90
PRADERA ALEGRE,4124.0,90
POZO VERDE,4176.0,90
POZO SUNCHO,4124.0,90
POZO LARGO,4195.0,90
POZO LAPACHO,4186.0,90
POZO HONDO,4242.0,90
POZO HONDO,4117.0,90
POZO GRANDE,4195.0,90
PUEBLO VIEJO,4164.0,90
POZO EL QUEBRACHO,4176.0,90
POZO DEL ALTO,4111.0,90
POZO DEL ALGARROBO,4119.0,90
POZO CAVADO,4162.0,90
POZO ALTO,4111.0,90
POTRO YACO,4122.0,90
POTRERO GRANDE,4168.0,90
POTRERO DE LOS ALAMOS,4178.0,90
POTRERO DE LAS TABLAS,4128.0,90
POTRERO DE LAS CABRAS,4152.0,90
POTRERO,4129.0,90
POTRERILLOS,4162.0,90
POZO DEL ALTO,4184.0,90
PUESTO LA RAMADITA,4135.0,90
PUENTE EL MANANTIAL,4166.0,90
PUERTA ALEGRE,4187.0,90
PUESTO DEL MEDIO,4187.0,90
PUESTO DE ZARZO,4137.0,90
PUESTO DE UNCOS,4119.0,90
PUESTO DE LOS VALDES,4149.0,90
PUESTO DE JULIPAO,4141.0,90
PUESTO DE GALVANES,4176.0,90
PUESTO DE ENCALILLO,4137.0,90
PUESTO DE AVILA,4117.0,90
PUESTO DE ALUMBRE,4137.0,90
PUESTO CIENAGA AMARILLA,4103.0,90
PUESTO CHICO,4111.0,90
PUENTE RIO SALI,4109.0,90
PUESTO CEVIL CON AGUA,4119.0,90
PUESTO 9 DE JULIO,4242.0,90
PUESTITO DE ARRIBA,4119.0,90
PUERTO COCHUCHO,4105.0,90
PUERTAS GRANDES,4168.0,90
PUERTAS,4122.0,90
PUERTA VIEJA,4101.0,90
PUERTA SAN JAVIER,4107.0,90
PUERTA QUEMADA,4119.0,90
PUERTA GRANDE,4164.0,90
PUERTA DE PALAVECINO,4101.0,90
PUERTA DE JULIPAO,4141.0,90
PUESTO BELEN,4176.0,90
RODEO GRANDE,4122.0,90
RODEO GRANDE,4174.0,90
RODEO TORO,4119.0,90
SAN IGNACIO,4178.0,90
SAN IGNACIO,4162.0,90
SAN GERONIMO,4119.0,90
SAN GERMAN,4242.0,90
SAN GABRIEL DEL MONTE,4132.0,90
SAN GABRIEL,4134.0,90
SAN FRANCISCO,4161.0,90
SAN FRANCISCO,4137.0,90
SAN FERNANDO,4124.0,90
SAN FELIPE,4166.0,90
SAN FELIPE,4105.0,90
SAN ISIDRO,4124.0,90
SAN FEDERICO,4187.0,90
SAN CARLOS,4186.0,90
SAN CARLOS,4186.0,90
SAN CARLOS,4174.0,90
SAN CARLOS,4146.0,90
SAN CARLOS,4124.0,90
SAN CARLITOS,4137.0,90
SAN BERNARDO B,4000.0,90
SAN ARTURO,4187.0,90
SAN ANTONIO DE QUISCA,4176.0,90
SAN ANTONIO DE PADUA,4174.0,90
SAN ANTONIO,4174.0,90
SAN EUSEBIO,4119.0,90
SAN ANTONIO,4115.0,90
SAN JAVIER,4105.0,90
SAN JOSE,4124.0,90
SAN MIGUELITO,4178.0,90
SAN MIGUEL DE TUCUMAN,4000.0,90
SAN MIGUEL,4242.0,90
SAN MIGUEL,4178.0,90
SAN MIGUEL,4152.0,90
SAN MIGUEL,4122.0,90
SAN MIGUEL,4119.0,90
SAN MIGUEL,4105.0,90
SAN LUIS DE LAS CASAS VIEJAS,4159.0,90
