localidad,cp,id_prov_mstr
SANTA ANA,5594.0,50
SANTA BLANCA,5531.0,50
SAN JOSE,5535.0,50
RUFINO GOMEZ,5590.0,50
TIERRAS BLANCAS,5569.0,50
TILIO ALCARAZ,5590.0,50
VILLA CATALA,5596.0,50
VILLA CENTENARIO,5570.0,50
VILLA COMPARTO,5620.0,50
VILLA DEL CARMEN,5570.0,50
VILLA GAVIOLA,5507.0,50
VILLA HIPODROMO,5547.0,50
VILLA LOS CORRALITOS,5527.0,50
VILLA MOLINO ORFILA,5571.0,50
VILLA NUEVA,5521.0,50
VILLA RIVADAVIA,5577.0,50
VILLA SAN ISIDRO,5577.0,50
VILLA SECA,5517.0,50
VILLA SECA DE TUNUYAN,5563.0,50
VILLA BASTIAS,5561.0,50
VILLA SUAVA,5523.0,50
VILLA VIEJA,5590.0,50
VILLAS UNIDAS 25 DE MAYO,5519.0,50
VILLAVICENCIO,5539.0,50
VISTA FLORES,5565.0,50
VISTALBA,5509.0,50
VIUDA DE OROZCO,5590.0,50
VIUDA DE SATELO,5569.0,50
VOLCAN MAIPU,5569.0,50
VRA DE LAS VACAS,5539.0,50
VUELTA DEL ZANJON,5634.0,50
ZANJON AMARILLO,5553.0,50
ZANON CANAL,5590.0,50
ZAPATA,5560.0,50
VILLA TULUMAYA,5533.0,50
TILA,5590.0,50
VILLA ATUEL,5622.0,50
VICENTE PELETAY,5590.0,50
TOMAS MERCADO,5590.0,50
TOSCAL DEL TORO,5613.0,50
TOTORAL,5560.0,50
TRAVESIA,5590.0,50
TRES ACEQUIAS,5585.0,50
TRES BANDERAS,5517.0,50
TRES ESQUINAS,5569.0,50
TRES PORTEÑAS,5589.0,50
TRINO ROSALESO,5590.0,50
TROPERO SOSA,5539.0,50
TTE BENJAMIN MATIENZO,5539.0,50
TULUMAYA,5533.0,50
TUNUYAN,5560.0,50
VILLA ANTIGUA,5590.0,50
TUPUNGATO,5561.0,50
URISA,5594.0,50
USPALLATA,5545.0,50
V N DE COCHIQUITA,5613.0,50
VALLE DE LAS LEÑAS,5612.0,50
VALLE DE USPALLATA,5545.0,50
VALLE HERMOSO,5587.0,50
VEGA DE LOS BURROS,5539.0,50
VEGA DE PRASO,5569.0,50
VEGA FERRAINA,5549.0,50
VEGAS DE LAS OVEJAS,5569.0,50
VEGAS DE LOS CORRALES DE ARAYA,5539.0,50
VERGEL,5527.0,50
VICENTE MUÑOZ,5590.0,50
UGARTECHE,5509.0,50
ROSARIO GATICA,5590.0,50
RODRIGUEZ PEÑA,5585.0,50
RODRIGUEZ,5594.0,50
PUESTO MALLIN,5569.0,50
PUESTO MALO,5613.0,50
PUESTO MANGA DE ARRIBA,5569.0,50
PUESTO MANZANITO,5560.0,50
PUESTO MARFIL,5611.0,50
PUESTO MIRONDA,5560.0,50
PUESTO NIEVES NEGRAS,5569.0,50
PUESTO NUERAS,5590.0,50
PUESTO OJO DE AGUA,5569.0,50
PUESTO P MIRANDA,5569.0,50
PUESTO P MONTRIEL,5569.0,50
PUESTO PUNTA DEL AGUA,5569.0,50
PUESTO QUEMADO,5435.0,50
PUESTO LUNINA,5621.0,50
PUESTO QUIROGA,5569.0,50
PUESTO RINCON DE LA PAMPA,5569.0,50
PUESTO RINCON DEL SAUCE,5613.0,50
PUESTO RINCON ESCALONA,5611.0,50
PUESTO RIQUITIPANCHE,5539.0,50
PUESTO S PEREZ,5569.0,50
PUESTO SAN JOSE,5582.0,50
PUESTO SAN MIGUEL,5582.0,50
PUESTO SAN VICENTE,5594.0,50
PUESTO SANTA CLARA DE ARRIBA,5539.0,50
PUESTO SANTA MARIA,5560.0,50
PUESTO SANTA MARIA,5582.0,50
PUESTO SECO,5569.0,50
PUESTO SOSA,5569.0,50
PUESTO RANCHO DE LA PAMPA,5582.0,50
PUESTO ULTIMA AGUADA,5569.0,50
PUESTO LUNA,5569.0,50
PUESTO LOS RAMBLONES,5569.0,50
PUESTO LA FLORIDA,5582.0,50
PUESTO LA GRUTA,5539.0,50
PUESTO LA HORTENSIA,5537.0,50
PUESTO LA INVERNADA,5613.0,50
PUESTO LA JARILLA,5507.0,50
PUESTO LA JERILLA,5561.0,50
PUESTO LA MOJADA,5539.0,50
PUESTO LA NEGRITA,5613.0,50
PUESTO LA NIEBLA,5613.0,50
PUESTO LA PORTEÑA,5613.0,50
PUESTO LA SEÑA,5636.0,50
PUESTO LA SUIZA,5613.0,50
PUESTO LA TOSCA,5560.0,50
PUESTO LUFFI,5569.0,50
PUESTO LA VENTANA,5613.0,50
PUESTO LAS CORTADERAS,5569.0,50
PUESTO LAS HIGUERAS,5539.0,50
PUESTO LAS JUNTITAS,5582.0,50
PUESTO LAS PICHANAS,5582.0,50
PUESTO LAS PUNTANAS,5600.0,50
PUESTO LAS VIBORAS,5582.0,50
PUESTO LORCA,5594.0,50
PUESTO LORETO,5621.0,50
PUESTO LOS ALOJAMIENTOS,5539.0,50
PUESTO LOS CAUSES,5582.0,50
PUESTO LOS CHAÑARES,5435.0,50
PUESTO LOS GAUCHOS,5582.0,50
PUESTO LOS PAJARITOS,5539.0,50
PUESTO LAS AGUADAS,5569.0,50
PUESTO VEGA,5582.0,50
PUESTO VIUDA DE ESTRELLA,5569.0,50
PUESTO VUELTA DEL ZANJON,5636.0,50
REFUGIO MILITAR GRAL ALVARADO,5613.0,50
REFUGIO VIALIDAD,5569.0,50
REGINO OJEDA,5590.0,50
REINA,5584.0,50
RESOLANA,5601.0,50
RESURRECCION,5535.0,50
RETAMO,5582.0,50
RETAMO,5590.0,50
RETAMO PARTIDO,5590.0,50
REYES,5589.0,50
RICARDO VIDELA,5582.0,50
RINCON CHICO,5613.0,50
RINCON DE CORREA,5611.0,50
REFUGIO LA FAJA,5569.0,50
RINCON DE LA RAMADA CHATO,5613.0,50
RINCON ESCONDIDO,5613.0,50
RINCON HUAIQUERIAS,5569.0,50
RIO BARRANCAS,5613.0,50
RIO BLANCO,5553.0,50
RIO CHICO,5613.0,50
RIO GRANDE,5613.0,50
RIVADAVIA,5577.0,50
RIVAS,5569.0,50
ROBERTS,5582.0,50
RODEO DE LA CRUZ,5525.0,50
RODEO DEL MEDIO,5529.0,50
RODEO GRANDE,5539.0,50
RODOLFO ISELIN,5603.0,50
RINCON DEL ATUEL,5603.0,50
REDUCCION,5579.0,50
RECOARO,5596.0,50
REAL RINCON DE LAS OVEJAS,5569.0,50
PUESTO ZAMPAL,5590.0,50
PUNTA DE VACAS,5553.0,50
PUNTA DEL AGUA,5621.0,50
PUNTA DEL CANAL,5594.0,50
PUNTOS DE AGUA,5590.0,50
QUIRCACO,5613.0,50
R BARRI,5569.0,50
R BEBEDERA,5590.0,50
R BUSTOS,5594.0,50
RAMA CAIDA,5603.0,50
RAMBLON,5582.0,50
RAMBLON DE LA PAMPA,5590.0,50
RAMBLON DE LOS CHILENOS,5533.0,50
RAMBLON GRANDE,5590.0,50
RAMON DONAIRE,5590.0,50
RAMON GIMENEZ,5590.0,50
RANCHITOS,5613.0,50
RANQUIL NORTE,5611.0,50
RANQUILCO POZOS PETROLIFEROS,5613.0,50
REAL BAYO,5569.0,50
REAL DE MOYANO,5569.0,50
REAL DEL COLORADO,5569.0,50
REAL DEL LEON,5569.0,50
REAL DEL PADRE,5624.0,50
REAL DEL PELAMBRE,5569.0,50
REAL ESCONDIDO,5569.0,50
REAL LOMA BLANCA,5569.0,50
REAL PIEDRA HORADADA,5569.0,50
REAL PRIMER RIO,5569.0,50
PUESTO LA CALDENADA,5621.0,50
LOS PAPAGAYOS,5549.0,50
LOMAS CHICAS,5613.0,50
LOS OLMOS,5571.0,50
COLONIA ESPAÑOLA,5607.0,50
COLONIA ELENA,5603.0,50
COLONIA EL REGADIO,5590.0,50
COLONIA EL CAMPANARIO,5569.0,50
COLONIA DURAZNO,5569.0,50
COLONIA DIVISADERO NEGRO,5569.0,50
COLONIA DIVISADERO DEL CARDAL,5569.0,50
COLONIA DELFINO,5573.0,50
COLONIA DEL LEON,5569.0,50
COLONIA DEL DIABLO,5560.0,50
COLONIA DEL CARMEN,5535.0,50
COLONIA DE LOS GUANAQUEROS,5569.0,50
COLONIA ESTRELLA,5533.0,50
COLONIA DE LAS MULAS,5560.0,50
COLONIA COLOMER,5603.0,50
COLONIA COLINA,5569.0,50
COLONIA CHATO,5569.0,50
COLONIA CHALET,5569.0,50
COLONIA CANO,5507.0,50
COLONIA BOUQUET,5632.0,50
COLONIA BOMBAL Y TABANERA,5607.0,50
COLONIA BOMBAL,5529.0,50
COLONIA BARRAQUERO,5509.0,50
COLONIA ATUEL NORTE,5605.0,50
COLONIA ATUEL,5623.0,50
COLONIA ASPERA,5569.0,50
COLONIA CURNIÑAN,5569.0,50
COLONIA ANDRE,5535.0,50
COLONIA FARO,5560.0,50
COLONIA GUADAL,5569.0,50
COLONIA REINA,5584.0,50
COLONIA PICO COLORADO,5569.0,50
COLONIA PENCAL,5569.0,50
COLONIA PEDERNALES,5569.0,50
COLONIA PASCUAL IACARINI,5615.0,50
COLONIA PAPAL,5569.0,50
COLONIA OSAMENTA,5569.0,50
COLONIA NEGRO,5569.0,50
COLONIA NACIONAL DE LOS INDIOS,5569.0,50
COLONIA MURALLA,5569.0,50
COLONIA MONTE CASEROS,5582.0,50
COLONIA MIRADOR,5569.0,50
COLONIA FUNES,5509.0,50
COLONIA LOS TAPONES,5560.0,50
COLONIA LOS HUEVOS,5569.0,50
COLONIA LOPEZ,5622.0,50
COLONIA LOLA,5569.0,50
COLONIA LAS ROSAS,5565.0,50
COLONIA LAMBARE,5571.0,50
COLONIA LA TORRECILLA,5560.0,50
COLONIA LA LLAVE,5600.0,50
COLONIA LA ESCONDIDA,5560.0,50
COLONIA JAUREGUI,5622.0,50
COLONIA JARA,5529.0,50
COLONIA ITALIANA,5533.0,50
COLONIA GUANACO,5569.0,50
COLONIA LOS OSCUROS,5560.0,50
